,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,MarkDown1,MarkDown3,MarkDown4,MarkDown5,Week,Weekly_Sales
20,2010-06-25,78.78822222222222,2.7912666666666666,168.0157432,8.49771111111111,0,4991.2534444444445,106.68651515151514,3206.4636842105265,5646.907333333334,25,46.0
21,2010-07-02,77.13333333333334,2.793511111111111,167.9821010888889,8.428577777777777,0,4425.724734848485,12.110192307692309,2342.395035561877,4332.857222222222,26,48.0
22,2010-07-09,78.91244444444445,2.7837555555555555,167.9484589666667,8.428577777777777,0,7315.35,344.8483126614987,6321.042729419703,4366.424777777778,27,47.0
23,2010-07-16,80.40844444444444,2.762488888888889,167.95822487555554,8.428577777777777,0,4552.875666666667,42.770240310077526,2596.774864864865,4582.674777777778,28,46.0
24,2010-07-23,81.13111111111111,2.7635555555555555,168.02586811555554,8.428577777777777,0,2911.6895555555557,81.54405813953488,1426.285195590327,3828.8422222222225,29,44.0
25,2010-07-30,79.15222222222222,2.7666666666666666,168.09351138666668,8.428577777777777,0,2544.871878787879,22.708621794871792,2950.8379978662874,2775.237222222222,30,44.0
26,2010-08-06,79.99555555555555,2.777222222222222,168.16115464666666,8.428577777777777,0,20116.37069767442,31.86418604651163,11375.960930232559,3351.512,31,48.0
27,2010-08-13,79.48244444444444,2.807377777777778,168.22879791111112,8.428577777777777,0,10315.242666666667,33.61813953488372,4051.950714285714,3473.549555555556,32,46.0
28,2010-08-20,79.46355555555556,2.7842000000000002,168.22879644222223,8.428577777777777,0,3050.2206666666666,9.21390243902439,2170.9366666666665,2848.3888888888887,33,47.0
29,2010-08-27,76.73733333333332,2.7632,168.22879495333333,8.428577777777777,0,4655.825111111111,64.75142857142858,3593.6680487804883,4451.645111111111,34,45.0
30,2010-09-03,76.44222222222223,2.742711111111111,168.22879348222222,8.428577777777777,0,15164.375681818183,57.1946511627907,6223.244285714286,3687.822888888889,35,47.0
31,2010-09-10,72.44977777777777,2.7213555555555553,168.22879198666666,8.428577777777777,1,8477.294666666667,78.75909090909092,2042.3285714285714,3421.6808888888886,36,45.0
32,2010-09-17,71.23377777777777,2.7353111111111112,168.2567725111111,8.428577777777777,0,7206.1539999999995,21.399545454545457,1422.857435897436,5740.340666666666,37,43.0
33,2010-09-24,71.07955555555556,2.738688888888889,168.30573945111112,8.428577777777777,0,6759.4402272727275,58.085151515151516,1448.2692105263156,6261.278222222222,38,41.0
34,2010-10-01,69.868,2.7343333333333333,168.35470644222224,8.47528888888889,0,4639.613555555556,6.735757575757575,1899.3297368421051,4068.4002222222225,39,42.0
35,2010-10-08,61.734,2.7588666666666666,168.40367343777777,8.47528888888889,0,4873.507045454546,20.11952380952381,3124.2994736842106,3480.2524444444443,40,45.0
36,2010-10-15,60.890888888888895,2.8356444444444446,168.45302036444443,8.47528888888889,0,1845.4660000000001,16.685581395348837,639.3654054054055,5339.082666666667,41,43.0
37,2010-10-22,59.13088888888888,2.850977777777778,168.50331730666667,8.47528888888889,0,1811.7633333333335,13.487380952380953,507.9649999999999,3164.1244444444446,42,43.0
38,2010-10-29,59.18577777777778,2.8565777777777774,168.55361422444446,8.47528888888889,0,4771.896818181818,82.08382352941176,767.0574285714287,1822.2355555555557,43,43.0
39,2010-11-05,52.68288888888889,2.842911111111111,168.60391111777778,8.47528888888889,0,8478.388181818182,37.7506976744186,4520.292972972973,2918.492888888889,44,45.0
40,2010-11-12,50.39977777777777,2.872911111111111,168.65420804888888,8.47528888888889,0,8960.406333333332,177.0238365800866,2887.6215576102422,4121.106222222222,45,46.0
41,2010-11-19,48.14244444444444,2.911311111111111,168.6061089977778,8.47528888888889,0,8107.077111111112,97.21268313953487,1033.0663157894737,13794.950555555555,46,45.0
42,2010-11-26,47.88955555555556,2.9179555555555554,168.54161062222224,8.47528888888889,1,896.2235404040405,65068.94452272727,276.0464942084942,1648.3032222222223,47,65.0
43,2010-12-03,41.590888888888884,2.8891111111111107,168.47711224000003,8.47528888888889,0,3648.2403207070706,4848.582441441442,1634.0599324324323,11853.410888888888,48,49.0
44,2010-12-10,39.16511111111111,2.976377777777778,168.4126138488889,8.47528888888889,0,5649.764166666666,315.9309485094851,2356.1005405405404,9472.249555555554,49,55.0
45,2010-12-17,40.35177777777778,3.0054444444444446,168.41548208,8.47528888888889,0,2961.9009772727277,409.18894318181816,554.6835526315789,3661.113666666667,50,61.0
46,2010-12-24,41.17733333333334,3.0213333333333336,168.46887522444445,8.47528888888889,0,2261.5718888888887,801.5989772727273,134.83714285714285,2714.4442222222224,51,80.0
47,2010-12-31,36.782666666666664,3.048222222222222,168.52226841333334,8.47528888888889,1,6495.3784444444445,196.13173837209303,384.06577260981913,2130.3614444444447,52,40.0
48,2011-01-07,35.272666666666666,3.0892444444444442,168.57566157777777,8.2912,0,3613.1614444444444,67.55475396825396,633.8718540669856,4055.353222222222,1,42.0
49,2011-01-14,30.689555555555554,3.105,168.65173252444444,8.2912,0,3337.716888888889,40.0181068524971,478.7378378378378,3394.0794444444446,2,40.0
50,2011-01-21,37.522222222222226,3.1268888888888893,168.86387010222222,8.2912,0,3842.447222222222,41.76984060984061,791.5761047297296,2533.1781111111113,3,40.0
51,2011-01-28,34.06444444444445,3.134688888888889,169.07600767777777,8.2912,0,2047.0443333333333,53.336016009852216,281.7660704125178,2465.213888888889,4,39.0
52,2011-02-04,30.48088888888889,3.134822222222222,169.28814525333334,8.2912,0,24089.612333333334,199.3252558139535,24742.65416335791,4185.3803333333335,5,46.0
53,2011-02-11,32.159111111111116,3.1624,169.50028284,8.2912,1,29880.900555555556,200.03351937984496,19646.377135167462,5089.147555555555,6,47.0
54,2011-02-18,45.88377777777778,3.182577777777778,169.69322426666668,8.2912,0,12536.748111111112,62.67291866028708,7040.314330831769,5646.276,7,48.0
55,2011-02-25,43.15533333333333,3.2122,169.87848722222222,8.2912,0,8504.312444444444,24.218425806451613,2881.930628048781,4458.685,8,44.0
56,2011-03-04,44.775333333333336,3.3954,170.06375018444444,8.2912,0,11293.039,21.39840544871795,6237.467211538462,2911.0057777777774,9,46.0
57,2011-03-11,47.099555555555554,3.5374222222222222,170.24901313333334,8.2912,0,12416.094444444445,32.653542257515596,4255.248170731707,4375.420666666667,10,44.0
58,2011-03-18,52.976444444444446,3.578866666666667,170.4133855088889,8.2912,0,6215.864666666666,9.66532668881506,2102.845936058009,2200.474888888889,11,44.0
59,2011-03-25,51.608666666666664,3.576244444444445,170.56940168222224,8.2912,0,6371.789952020203,433.7930497542998,1481.302688842689,2433.258777777778,12,42.0
60,2011-04-01,48.736444444444444,3.6023555555555555,170.72541787111112,8.150133333333333,0,7067.5128888888885,254.4849854651163,784.2367828947368,2863.967888888889,13,43.0
61,2011-04-08,55.62733333333333,3.695444444444445,170.88143404222222,8.150133333333333,0,9412.240777777777,173.88151162790697,2271.1239082503557,3875.977777777778,14,45.0
62,2011-04-15,56.95333333333333,3.7942888888888886,171.02387778222223,8.150133333333333,0,4682.448555555557,34.83831820760068,1523.2307759784076,2321.203555555556,15,44.0
63,2011-04-22,59.20533333333333,3.856555555555555,171.13239054666667,8.150133333333333,0,4243.008888888889,54.16615964802012,473.78710526315786,2615.7614444444444,16,48.0
64,2011-04-29,62.13977777777778,3.9011555555555555,171.24090331555556,8.150133333333333,0,2252.9873333333335,66.13354494028913,213.35970029239766,2477.0063333333333,17,43.0
65,2011-05-06,58.175111111111114,3.9806444444444447,171.34941607333334,8.150133333333333,0,9039.340666666667,78.70767441860465,3763.624743589744,2658.398111111111,18,46.0
66,2011-05-13,65.01066666666667,3.990755555555556,171.45792884,8.150133333333333,0,7190.340444444444,56.274534883720925,2023.531548856549,4466.337777777778,19,45.0
67,2011-05-20,62.41555555555555,3.9845333333333333,171.38618948666667,8.150133333333333,0,6002.055666666667,33.349089446589446,1395.0136486486485,3947.0544444444445,20,44.0
68,2011-05-27,69.53222222222222,3.901577777777778,171.31445014666667,8.150133333333333,0,5706.178893939394,441.41455813953485,1811.8238549075395,3498.1364444444444,21,45.0
69,2011-06-03,73.37422222222223,3.8365777777777774,171.24271082222222,8.150133333333333,0,5659.393555555555,198.15092857142855,1026.2668061840122,2845.1658888888887,22,48.0
70,2011-06-10,74.80177777777777,3.801244444444445,171.17097147777778,8.150133333333333,0,8204.440777777778,130.38558139534882,3816.289706477733,5211.816555555555,23,47.0
71,2011-06-17,74.87511111111111,3.7703777777777776,171.19702633333333,8.150133333333333,0,6014.200265151516,237.01906976744186,2580.5623076923075,3478.1525555555554,24,47.0
72,2011-06-24,76.24422222222222,3.7282222222222225,171.29642686,8.150133333333333,0,4991.2534444444445,106.68651515151514,3206.4636842105265,5646.907333333334,25,45.0
73,2011-07-01,78.75911111111111,3.6759777777777782,171.3958273711111,8.097488888888888,0,4425.724734848485,12.110192307692309,2342.395035561877,4332.857222222222,26,47.0
74,2011-07-08,79.95422222222223,3.6276444444444444,171.49522789333335,8.097488888888888,0,7315.35,344.8483126614987,6321.042729419703,4366.424777777778,27,47.0
75,2011-07-15,79.96711111111111,3.6744000000000003,171.5864457177778,8.097488888888888,0,4552.875666666667,42.770240310077526,2596.774864864865,4582.674777777778,28,45.0
76,2011-07-22,82.17644444444444,3.7240444444444445,171.65720684666667,8.097488888888888,0,2911.6895555555557,81.54405813953488,1426.285195590327,3828.8422222222225,29,45.0
77,2011-07-29,81.208,3.7440444444444445,171.7279679711111,8.097488888888888,0,2544.871878787879,22.708621794871792,2950.8379978662874,2775.237222222222,30,43.0
78,2011-08-05,81.36666666666666,3.7573111111111115,171.7987290888889,8.097488888888888,0,20116.37069767442,31.86418604651163,11375.960930232559,3351.512,31,48.0
79,2011-08-12,80.46,3.7236666666666665,171.86949017999999,8.097488888888888,0,10315.242666666667,33.61813953488372,4051.950714285714,3473.549555555556,32,46.0
80,2011-08-19,79.15666666666667,3.666688888888889,171.92757208666666,8.097488888888888,0,3050.2206666666666,9.21390243902439,2170.9366666666665,2848.3888888888887,33,46.0
81,2011-08-26,80.162,3.636622222222222,171.9835408288889,8.097488888888888,0,4655.825111111111,64.75142857142858,3593.6680487804883,4451.645111111111,34,47.0
82,2011-09-02,79.29622222222223,3.651466666666667,172.03950952,8.097488888888888,0,15164.375681818183,57.1946511627907,6223.244285714286,3687.822888888889,35,45.0
83,2011-09-09,73.44755555555555,3.681955555555555,172.09547822,8.097488888888888,1,8477.294666666667,78.75909090909092,2042.3285714285714,3421.6808888888886,36,46.0
84,2011-09-16,71.04422222222223,3.6805777777777777,172.2028438511111,8.097488888888888,0,7206.1539999999995,21.399545454545457,1422.857435897436,5740.340666666666,37,43.0
85,2011-09-23,68.67133333333334,3.6361333333333334,172.37873869777778,8.097488888888888,0,6759.4402272727275,58.085151515151516,1448.2692105263156,6261.278222222222,38,42.0
86,2011-09-30,72.78822222222223,3.5796444444444444,172.55463353333334,8.097488888888888,0,4639.613555555556,6.735757575757575,1899.3297368421051,4068.4002222222225,39,42.0
87,2011-10-07,63.03644444444444,3.5198444444444443,172.73052837777777,7.804222222222222,0,4873.507045454546,20.11952380952381,3124.2994736842106,3480.2524444444443,40,47.0
88,2011-10-14,63.019555555555556,3.4886444444444447,172.89230366444446,7.804222222222222,0,1845.4660000000001,16.685581395348837,639.3654054054055,5339.082666666667,41,44.0
89,2011-10-21,60.89555555555556,3.5453111111111113,172.96936151333335,7.804222222222222,0,1811.7633333333335,13.487380952380953,507.9649999999999,3164.1244444444446,42,45.0
90,2011-10-28,56.468888888888884,3.5410222222222223,173.04641936666667,7.804222222222222,0,4771.896818181818,82.08382352941176,767.0574285714287,1822.2355555555557,43,45.0
91,2011-11-04,49.2,3.522044444444444,173.12347722444446,7.804222222222222,0,8478.388181818182,37.7506976744186,4520.292972972973,2918.492888888889,44,48.0
92,2011-11-11,49.11244444444444,3.488711111111111,173.20053512444446,7.804222222222222,0,10732.220666666666,301.18386363636364,4122.438378378379,4946.894444444444,45,48.0
93,2011-11-18,52.19155555555555,3.4874,173.30046973333333,7.804222222222222,0,5998.128000000001,114.09025,815.5028947368421,5649.076666666667,46,46.0
94,2011-11-25,49.62755555555555,3.4343111111111115,173.4095550711111,7.804222222222222,1,556.3286363636363,60007.6495,70.31028571428571,1847.1195555555557,47,66.0
95,2011-12-02,45.922,3.3942,173.51864040222222,7.804222222222222,0,4384.038863636363,3358.608666666667,3087.544864864865,17675.522222222222,48,49.0
96,2011-12-09,38.20911111111111,3.3617555555555554,173.62772574,7.804222222222222,0,4701.481666666667,318.9955555555556,2656.6521621621623,9253.281555555555,49,55.0
97,2011-12-16,41.065555555555555,3.3336222222222225,173.74333186444446,7.804222222222222,0,3079.767954545455,705.3236363636363,616.2615789473684,3894.648666666667,50,60.0
98,2011-12-23,39.611777777777775,3.291977777777778,173.8676323888889,7.804222222222222,0,1074.3773333333334,1086.6725000000001,109.53171428571429,3227.7933333333335,51,76.0
99,2011-12-30,37.92622222222222,3.271066666666667,173.99193293333335,7.804222222222222,1,3888.336444444444,171.7265,657.4917777777778,2531.3926666666666,52,46.0
100,2012-01-06,41.13333333333333,3.2994000000000003,174.1162334111111,7.508333333333334,0,4767.811111111111,113.44688888888888,1159.7255263157895,4956.372222222222,1,44.0
101,2012-01-13,39.69022222222222,3.3706444444444443,174.24053394888887,7.508333333333334,0,3301.344666666667,75.5252380952381,603.5916216216216,3682.6948888888887,2,42.0
102,2012-01-20,39.74177777777778,3.3918,174.3181304911111,7.508333333333334,0,2311.1513333333332,79.44589743589744,749.1094594594595,2714.3013333333333,3,42.0
103,2012-01-27,42.726,3.4115555555555557,174.39572700222223,7.508333333333334,0,1407.3746666666666,106.54310344827586,111.95078947368421,2584.2355555555555,4,39.0
104,2012-02-03,44.80444444444444,3.4516888888888886,174.47332353333334,7.508333333333334,0,36093.593555555555,142.41400000000002,29920.76930232558,5950.383333333333,5,46.0
105,2012-02-10,39.848,3.5008,174.55092005111112,7.508333333333334,1,10759.190222222222,70.62866666666666,10639.296315789474,5796.337777777778,6,50.0
106,2012-02-17,40.20333333333333,3.5625111111111107,174.65905603555555,7.508333333333334,0,10938.042666666666,17.746363636363636,7120.462564102563,5774.032444444444,7,50.0
107,2012-02-24,45.123999999999995,3.6204888888888886,174.79009662666667,7.508333333333334,0,8901.846222222222,7.630400000000001,3059.7215,5616.210444444445,8,45.0
108,2012-03-02,45.486444444444444,3.696022222222222,174.92113722666667,7.508333333333334,0,15780.248666666668,31.0874358974359,12136.9575,3434.7628888888885,9,46.0
109,2012-03-09,47.550888888888885,3.752222222222222,175.05217780222222,7.508333333333334,0,7887.293777777777,6.097317073170731,3138.03,4564.636666666666,10,47.0
110,2012-03-16,54.742222222222225,3.8274222222222223,175.16238156444444,7.508333333333334,0,4914.377555555556,3.778095238095238,2421.309189189189,2626.838222222222,11,46.0
111,2012-03-23,57.14022222222222,3.8684000000000003,175.24480294222224,7.508333333333334,0,4562.755681818182,3.5020454545454545,1040.6048648648648,2538.0640000000003,12,44.0
112,2012-03-30,57.528444444444446,3.9335555555555555,175.32722428,7.508333333333334,0,7444.799555555555,6.94625,1228.96225,3016.834888888889,13,45.0
113,2012-04-06,57.00222222222222,3.9652,175.4096456511111,7.419533333333334,0,7903.699333333333,36.48558139534884,2770.790789473684,4859.548444444445,14,53.0
114,2012-04-13,58.30066666666667,3.997777777777778,175.49206700222223,7.419533333333334,0,4751.903111111112,20.29268292682927,1536.5805263157895,2436.204222222222,15,46.0
115,2012-04-20,61.355555555555554,3.984288888888889,175.52564179555557,7.419533333333334,0,5125.446222222222,22.010697674418605,713.81,3268.0088888888886,16,45.0
116,2012-04-27,62.776222222222216,3.950911111111111,175.5592165911111,7.419533333333334,0,2866.435111111111,23.636279069767443,186.61578947368423,3056.750666666667,17,43.0
117,2012-05-04,64.676,3.9067555555555558,175.59279137555555,7.419533333333334,0,10984.349777777777,88.10674418604651,4131.472307692308,3065.309777777778,18,47.0
118,2012-05-11,64.838,3.8696888888888887,175.62636617333334,7.419533333333334,0,9467.281111111111,57.810930232558135,2386.5454054054057,2868.742222222222,19,46.0
119,2012-05-18,67.63822222222223,3.8344222222222224,175.62733507555555,7.419533333333334,0,5877.671333333334,55.682702702702706,1427.3805405405406,3291.6982222222223,20,46.0
120,2012-05-25,71.79555555555557,3.788377777777778,175.6152616088889,7.419533333333334,0,6507.620454545454,456.424,1439.6947368421054,3445.3817777777776,21,47.0
121,2012-06-01,72.94377777777777,3.7508222222222223,175.6031881577778,7.419533333333334,0,6928.030666666667,114.979,1792.317435897436,3021.185111111111,22,48.0
122,2012-06-08,71.99133333333333,3.6893777777777776,175.5911146888889,7.419533333333334,0,7021.018222222222,69.57813953488372,1448.5771052631578,5519.442,23,49.0
123,2012-06-15,75.04644444444445,3.6448666666666667,175.58820182444444,7.419533333333334,0,6349.936666666667,48.77139534883721,2003.3658974358975,3882.383333333333,24,48.0
124,2012-06-22,77.76911111111112,3.5906,175.60819051333334,7.419533333333334,0,5884.983111111111,13.943030303030303,2665.475,6889.174666666667,25,47.0
125,2012-06-29,80.3531111111111,3.5225777777777774,175.6281792088889,7.419533333333334,0,3945.7761363636364,0.27,853.3673684210526,4893.761555555555,26,46.0
126,2012-07-06,80.05466666666666,3.4608444444444446,175.64816785333332,7.237333333333334,0,6432.763555555555,62.87755555555556,4284.152894736842,6343.2082222222225,27,51.0
127,2012-07-13,78.93866666666666,3.4797555555555557,175.66815653777778,7.237333333333334,0,5142.982888888889,14.104666666666667,2871.4770270270274,6273.789333333334,28,46.0
128,2012-07-20,78.77644444444445,3.5012666666666665,175.67352229333332,7.237333333333334,0,3215.679777777778,20.355116279069765,1817.7948648648648,5764.611111111111,29,46.0
129,2012-07-27,79.84422222222223,3.5784,175.67888806222223,7.237333333333334,0,4193.4546666666665,4.243076923076923,5715.448157894737,3927.4273333333335,30,44.0
130,2012-08-03,80.33644444444444,3.565266666666666,175.68425383555555,7.237333333333334,0,20116.37069767442,31.86418604651163,11375.960930232559,3351.512,31,47.0
131,2012-08-10,81.58022222222222,3.632911111111111,175.6896196111111,7.237333333333334,0,10315.242666666667,33.61813953488372,4051.950714285714,3473.549555555556,32,47.0
132,2012-08-17,79.43222222222222,3.720511111111111,175.74352702222222,7.237333333333334,0,3050.2206666666666,9.21390243902439,2170.9366666666665,2848.3888888888887,33,47.0
133,2012-08-24,74.59288888888888,3.7596444444444446,175.83384071333333,7.237333333333334,0,4655.825111111111,64.75142857142858,3593.6680487804883,4451.645111111111,34,47.0
134,2012-08-31,77.79355555555556,3.769066666666667,175.92415436666667,7.237333333333334,0,15164.375681818183,57.1946511627907,6223.244285714286,3687.822888888889,35,47.0
135,2012-09-07,78.03866666666666,3.8425555555555553,176.01446808666665,7.237333333333334,1,8477.294666666667,78.75909090909092,2042.3285714285714,3421.6808888888886,36,48.0
136,2012-09-14,70.23822222222222,3.8520444444444446,176.11066033777777,7.237333333333334,0,7206.1539999999995,21.399545454545457,1422.857435897436,5740.340666666666,37,44.0
137,2012-09-21,67.92488888888889,3.907911111111111,176.24212404444444,7.237333333333334,0,6759.4402272727275,58.085151515151516,1448.2692105263156,6261.278222222222,38,44.0
138,2012-09-28,68.75444444444445,3.8545777777777777,176.37358777777777,7.237333333333334,0,4639.613555555556,6.735757575757575,1899.3297368421051,4068.4002222222225,39,43.0
139,2012-10-05,65.97311111111111,3.845222222222222,176.50505150444445,6.953711111111111,0,4873.507045454546,20.11952380952381,3124.2994736842106,3480.2524444444443,40,47.0
140,2012-10-12,58.342666666666666,3.8967333333333336,176.63651522,6.953711111111111,0,1845.4660000000001,16.685581395348837,639.3654054054055,5339.082666666667,41,46.0
141,2012-10-19,60.70533333333333,3.88,176.65261267111111,6.953711111111111,0,1811.7633333333335,13.487380952380953,507.9649999999999,3164.1244444444446,42,45.0
142,2012-10-26,61.05111111111111,3.7914888888888885,176.6494824488889,6.953711111111111,0,4771.896818181818,82.08382352941176,767.0574285714287,1822.2355555555557,43,45.0
143,2012-11-02,54.61555555555555,3.6762888888888887,176.64635220666668,6.953711111111111,0,8478.388181818182,37.7506976744186,4520.292972972973,2918.492888888889,44,
144,2012-11-09,52.718888888888884,3.6031111111111107,176.64322196,6.953711111111111,0,7188.592000000001,52.86380952380953,1652.8047368421053,3295.3179999999998,45,
145,2012-11-16,47.114444444444445,3.5492888888888885,176.65516094666665,6.953711111111111,0,10216.026222222223,80.33511627906977,1250.6297368421053,21940.824444444443,46,
146,2012-11-23,49.63777777777777,3.526311111111111,176.68719228666666,6.953711111111111,1,1236.1184444444445,70130.23954545455,481.7827027027027,1449.4868888888889,47,
147,2012-11-30,45.77333333333334,3.5020666666666664,176.71922357333332,6.953711111111111,0,2912.441777777778,6338.556216216216,180.57500000000002,6031.299555555555,48,
148,2012-12-07,51.38133333333333,3.4776,176.75125489333334,6.953711111111111,0,6598.046666666666,312.86634146341464,2055.548918918919,9691.217555555555,49,
149,2012-12-14,42.99,3.4211111111111108,176.79446743111112,6.953711111111111,0,2844.034,113.05425,493.1055263157894,3427.578666666667,50,
150,2012-12-21,43.67288888888889,3.3399999999999994,176.90476729555556,6.953711111111111,0,3448.7664444444445,516.5254545454545,160.14257142857142,2201.0951111111112,51,
151,2012-12-28,36.764222222222216,3.3322222222222218,177.01506716,6.953711111111111,1,9102.420444444444,220.53697674418606,110.63976744186047,1729.3302222222223,52,
152,2013-01-04,30.662222222222223,3.3388666666666666,177.12536702222224,6.876444444444444,0,2458.5117777777778,21.66261904761905,108.01818181818182,3154.3342222222223,1,
153,2013-01-11,38.09155555555556,3.3774888888888888,177.23566690222222,6.876444444444444,0,3374.0891111111114,4.510975609756097,353.88405405405405,3105.464,2,
154,2013-01-18,34.498000000000005,3.364066666666667,177.29500398888888,6.876444444444444,0,5373.743111111111,4.093783783783784,834.04275,2352.054888888889,3,
155,2013-01-25,37.43822222222222,3.340444444444444,177.33395595333334,6.876444444444444,0,2686.714,0.12892857142857148,451.58135135135143,2346.1922222222224,4,
156,2013-02-01,42.75577777777778,3.394311111111111,177.3729079377778,6.876444444444444,0,12085.631111111112,256.23651162790696,19564.539024390244,2420.3773333333334,5,
157,2013-02-08,41.16733333333333,3.563022222222222,177.41185988666666,6.876444444444444,1,49002.61088888889,329.43837209302325,28653.45795454545,4381.957333333333,6,
158,2013-02-15,39.35911111111111,3.6242222222222225,177.45992202888888,6.876444444444444,0,14135.453555555556,107.59947368421052,6960.166097560976,5518.519555555556,7,
159,2013-02-22,39.15288888888889,3.748288888888889,177.5307595088889,6.876444444444444,0,8106.778666666666,40.806451612903224,2704.139756097561,3301.1595555555555,8,
160,2013-03-01,40.07066666666667,3.8009999999999997,177.6015969977778,6.876444444444444,0,6805.829333333333,11.709375,337.9769230769231,2387.248666666667,9,
161,2013-03-08,44.88911111111111,3.775711111111111,177.67243448888888,6.876444444444444,0,16944.895111111113,59.209767441860464,5372.466341463414,4186.2046666666665,10,
162,2013-03-15,48.728,3.7514666666666665,177.74087585555554,6.876444444444444,0,7517.351777777778,15.552558139534883,1784.3826829268294,1774.1115555555557,11,
163,2013-03-22,49.300888888888885,3.747266666666667,177.8033268577778,6.876444444444444,0,8180.8242222222225,864.084054054054,1922.000512820513,2328.453555555556,12,
164,2013-03-29,46.99711111111111,3.7316666666666665,177.86577784222223,6.876444444444444,0,6690.226222222222,502.02372093023257,339.5113157894737,2711.1008888888887,13,
165,2013-04-05,52.718222222222224,3.7046444444444444,177.92822886,6.719244444444444,0,10920.782222222222,311.2774418604651,1771.4570270270272,2892.407111111111,14,
166,2013-04-12,55.050222222222224,3.6710444444444446,177.99067987555557,6.719244444444444,0,4612.994000000001,49.383953488372086,1509.8810256410256,2206.202888888889,15,
167,2013-04-19,56.74555555555556,3.6181555555555556,177.99067987555557,6.719244444444444,0,3360.5715555555557,86.32162162162163,233.76421052631576,1963.5140000000001,16,
168,2013-04-26,55.03377777777778,3.5860222222222222,177.99067987555557,6.719244444444444,0,1639.5395555555556,108.63081081081081,240.1036111111111,1897.262,17,
169,2013-05-03,61.78044444444444,3.5369333333333333,172.46080918276135,7.826821038790268,0,7094.3315555555555,69.3086046511628,3395.7771794871796,2251.4864444444443,18,
170,2013-05-10,62.09244444444444,3.542822222222222,172.46080918276135,7.826821038790268,0,4913.399777777778,54.738139534883715,1660.5176923076924,6063.933333333333,19,
171,2013-05-17,66.61288888888889,3.6043333333333334,172.46080918276135,7.826821038790268,0,6126.44,11.01547619047619,1362.6467567567568,4602.410666666667,20,
